STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,SUBMITTED_BY,BRIDGE_CONDITION,LOWEST_RATING,DECK_AREA
02,           1783,1,4,1,NSP00,0,01,122,68560,'SPRUCE CREEK',,'LOWELL POINT ROAD','MILE POINT 1.9',99.99,2.982,0,,,60042500,149264300,199,3,04,02,08,2006,2,0,1084,2018,5,7.3,0,0,0,0,0,0,0,5,0,0,0,A,1,5,5,04,0,00,1,0,7,24.1,25.3,0,0,7.3,8.5,99.99,N,0,N,99.9,0,7,7,7,7,N,1,87.7,1,40.4,7,4,N,5,7,6,,,,819,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,2,,0,0,0,9,1,0,0,6,0,2,Y,5,1500,2035,,N,02,G,7,215.05
02,           1786,1,5,4,00000,0,03,110,36400,'JORDAN CREEK (TROUT ST)',,'TROUT STREET','MILE POINT 0.1',99.99,0.183,0,,,58215400,134344152,2,3,04,04,19,2013,2,0,4757,2018,A,10.4,0,0,0,1,1,1,1,5,0,0,0,A,5,5,5,01,0,00,1,0,7.3,15.2,15.8,0,1.8,7.3,9.8,99.99,N,0,N,0,0,8,8,8,9,N,1,99.9,1,57.9,8,2,N,5,8,7,,,,619,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,2,,0,0,0,9,6,2,0,5,0,1,Y,8,5400,2035,0,N,02,G,8,154.84
02,           1792,1,5,1,00000,0,02,090,24230,'CHENA RIVER BARNETTE ST',,'BARNETTE STREET','MILE POINT 0.0',99.99,0,0,,,64503925,147432479,2,3,04,01,16,2010,3,0,8142,2018,A,12.2,0,7,0,1,1,1,1,5,0,0,0,A,5,5,5,04,0,00,2,0,11.9,32.1,61,2.6,2.6,11.9,17.5,99.99,N,0,N,99.9,0,8,9,8,8,N,1,87.7,1,40.4,8,3,N,5,9,8,,,,820,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,1,,0,0,0,9,6,2,1,4,0,1,Y,8,10000,2035,0,N,02,G,8,1067.5
02,           1793,1,3,1,00668,0,02,090,24230,'NOYES SLOUGH (GEIST RD)',,'JOHANSEN EXPRESSWY','MILE POINT 0.2',5.33,0.285,1,0017720000,0,64505765,147482078,2,3,01,01,14,1993,4,0,20756,2018,9,24.4,3,50,0,1,1,1,0,5,0,0,0,A,5,5,5,04,0,00,1,0,21.6,39.8,42.4,3.7,3.7,24.4,34.2,99.99,N,0,N,99.9,0,8,8,7,9,N,1,87.7,1,37.6,7,9,N,5,9,8,,,0,820,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,1,0,0,9,6,0,1,7,0,1,Y,8,22000,2035,0,N,02,G,7,1450.08
02,           1794,1,3,1,00668,0,02,090,24230,'PEGER/GEIST OVERCROSSING',,'JOHANSEN EXPRESSWY','MILE POINT 1.0',5.33,1.609,1,0017720000,0,64505740,147464353,2,3,01,01,14,1993,5,5,20756,2018,9,32.9,3,12,0,1,1,1,0,5,N,0,0,A,1,1,3,05,0,00,1,0,21.6,65.1,68.2,0,0,32.9,34.2,99.99,H,5.49,H,7.3,30.4,6,6,7,N,N,1,99.9,1,60.1,6,9,7,5,N,8,,,0,820,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,1,0,0,1,1,0,1,7,0,,Y,N,30000,2035,0,N,02,F,6,2332.44
02,           1800,1,3,1,NSP00,0,03,164,13560,'PACKERS CREEK',,'CHIGNIK LAGOON','CHIGNIK',99.99,0,0,,,56183342,158321328,199,3,04,04,08,1986,1,0,41,2018,5,6.1,0,0,0,1,1,1,0,5,0,0,0,P,5,5,7,02,0,00,1,0,5.5,16.5,17.1,0,0.2,5.5,6.1,99.99,N,0,N,99.9,0,6,7,6,7,N,1,20.8,1,15.9,4,4,N,0,9,9,,,0,920,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,3,,0,0,0,8,7,0,0,12,0,1,Y,3,60,2035,0,N,02,F,6,104.31
02,           1806,1,3,7,00668,0,02,090,24230,'NOYES SLOUGH NW RAMP',,'COLLEGE-JOHANSN NW','MILE POINT 0.1',5.09,0.127,0,,,64512319,147430465,2,3,01,01,14,1991,1,0,3340,2018,9,7.9,0,34,0,1,1,1,0,5,0,0,0,A,5,5,5,04,0,00,1,0,7.3,29,30.1,3.7,0,7.3,11.9,99.99,N,0,N,99.9,0,7,7,7,9,N,1,78,1,37.8,7,7,N,5,9,8,,,0,820,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,1,,1,0,0,9,6,0,1,3,0,1,Y,8,5000,2035,0,N,02,G,7,358.19
02,           1807,1,3,7,00668,0,02,090,24230,'NOYES SLOUGH SW RAMP',,'JOHANSN-COLLEGE SW','MILE POINT 2.9',5.33,4.667,0,,,64512039,147430496,2,3,01,01,14,1991,1,0,4089,2018,9,7.9,0,22,0,1,1,1,0,5,0,0,0,A,1,5,5,04,0,00,1,0,7.3,21.9,22.4,0,0,7.3,8.1,99.99,N,0,N,99.9,0,7,7,7,9,N,1,99.9,1,52.7,7,7,N,5,9,8,,,0,820,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,1,,1,0,0,9,6,0,1,3,0,1,Y,8,5000,2035,0,N,02,G,7,181.44
02,           1808,1,3,1,00668,0,02,090,24230,'COLLEGE ROAD UC',,'JOHANSEN EXPRESSWY','MILE POINT 3.0',5.33,4.828,1,0017720000,0,64512491,147425468,2,3,01,01,14,1991,4,6,16527,2018,9,23.2,3,37,0,1,1,1,0,5,N,0,0,A,1,1,3,05,0,00,1,0,21.6,60.6,62.9,0,0,23.2,24.5,99.99,H,5.11,H,7.3,30.4,7,7,7,N,N,1,99.9,1,47.4,7,9,7,5,N,8,,,0,820,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,1,0,0,1,1,0,1,3,0,,Y,N,25000,2035,0,N,02,G,7,1541.05
02,           1812,1,4,4,00000,0,01,170,58660,'BODENBURG CREEK',,'NORTH BRIDGE ROAD','MILE POINT 0.1',99.99,0.161,0,,,61333487,149021866,199,3,02,02,09,2017,1,0,16,2018,A,4.9,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,4.9,12.2,14,0,0,4.9,4.9,99.99,N,0,N,99.9,0,9,8,8,6,N,1,99.9,1,74.9,8,3,N,5,8,8,,,,620,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,3,,0,0,0,1,1,0,1,1,0,1,Y,8,30,2035,0,N,02,G,8,68.6
02,           1819,1,3,1,00902,0,03,130,38970,'KETCHIKAN FERRY SHUTTLE',,'FERRY SHUTTLE RTE','KETCHIKAN',99.99,0.145,0,,,55213208,131420793,199,2,02,01,17,1988,1,0,1023,2018,5,6.1,0,0,0,1,1,1,0,5,0,0,0,A,5,5,3,08,0,00,2,0,4.1,43.9,51.2,0,1.6,4.1,8.2,99.99,N,0,N,0,0,7,5,6,8,N,1,64,1,29.8,5,2,N,5,9,6,,,0,519,24,Y24,Y60,N  ,0519,0816,,0,0,0,,,,               ,0,N,3,,1,0,0,5,9,0,0,5,0,2,Y,5,1070,2035,0,N,02,F,5,419.84
02,           1820,1,5,8,NSP00,0,01,122,68560,'GLACIER FK OF SALMON CR',,'BRUNO ROAD','MILE POINT 0.7',99.99,1.183,0,,,60104800,149225500,199,3,02,02,09,1986,2,0,100,2018,3,7.6,0,0,0,1,0,0,0,5,0,0,0,A,1,5,3,02,0,00,2,0,7.3,10.5,21.9,0,0,7,7.6,99.99,N,0,N,0,0,7,5,5,7,N,1,67.2,1,30.9,5,5,N,5,7,5,,,0,819,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,2006,2,1,0,0,1,0,1,Y,3,120,2035,0,N,02,F,5,166.44
02,           1821,1,4,8,NSP00,0,01,122,68560,'GROUSE CREEK',,'TIMBER LANE DRIVE','MILE POINT 0.1',5.11,0.06,0,,,60113200,149223200,199,3,02,02,09,1986,2,0,500,2018,3,8.5,0,0,0,1,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,7.4,11,12.2,0,0,7.3,7.6,99.99,N,0,N,99.9,0,7,5,5,7,N,1,67.2,1,30.9,5,4,N,5,5,8,,,0,819,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,2006,2,1,0,0,1,0,1,Y,5,600,2035,0,N,02,F,5,92.72
02,           1822,1,8,1,00000,0,02,240,76590,'TETLIN RIVER',,'IRR:TETLIN ROAD','TETLIN VILLAGE',99.99,31.865,0,,,63081341,142312163,199,3,01,01,07,1981,1,0,14,2018,9,4,0,0,0,0,0,0,0,5,0,0,0,A,5,5,3,10,0,00,1,0,4.6,44.6,46.9,0,0,4,4,99.99,N,0,N,99.9,0,6,5,4,7,N,1,73.9,1,33.3,4,5,N,5,8,7,,,,720,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,3,,0,0,0,4,0,0,9,6,0,1,Y,3,25,2035,,N,02,P,4,187.6
02,           1823,1,3,1,00902,0,03,130,38970,'KETCHIKAN F.T.-S. BERTH',,'TIDAL OP STL SPAN','KETCHIKAN',99.99,0,0,,,55211775,131414587,2,2,01,01,07,1986,1,0,250,2018,5,6.1,0,0,0,1,1,1,0,5,0,0,0,P,1,5,3,05,0,00,1,0,4.9,42.7,51.2,0,0,4.9,4.9,99.99,N,0,N,0,0,7,6,6,8,N,1,64,1,29.8,6,2,N,5,9,7,,,0,519,24,Y24,Y60,N  ,0519,0816,,0,0,0,,,,               ,0,N,3,,0,0,0,3,0,0,9,25,0,2,Y,5,260,2035,0,N,02,F,6,250.88
02,           1831,1,4,4,00000,0,01,170,85280,'WILLOW CREEK',,'SHIRLEY TOWNE DR','MATSU BOROUGH',99.99,0.483,0,,,61463094,149543680,199,3,02,02,09,1987,1,0,20,2018,5,4,0,0,0,0,0,1,1,5,0,0,0,K,1,5,3,02,0,00,4,0,3,23.5,61.9,0,0,3,4.4,99.99,N,0,N,99.9,0,8,6,5,1,N,1,72.5,1,27.7,5,0,N,5,7,7,,,0,614,24,Y24,N  ,N  ,0712,,,0,0,0,,,,               ,0,N,3,,0,0,0,8,7,0,0,1,0,1,Y,6,25,2035,0,N,02,F,5,272.36
02,           1832,1,1,1,00A24,0,02,090,55910,'MOOSE CREEK WEST BOUND',,'RICHARDSON HIGHWAY','MILE POINT 345.9',5.46,556.654,1,0018000000,0,64431264,147132854,199,3,01,01,01,1971,2,0,6448,2018,5,13.7,0,0,0,0,0,1,0,5,0,0,0,A,1,5,3,02,0,00,1,0,7.3,26.2,26.5,0,0,12.2,13.1,99.99,N,0,N,99.9,0,7,7,6,5,N,1,65.5,1,30.2,6,7,N,5,6,8,,,0,720,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,1,R,1,,1,0,0,1,1,0,0,7,1,1,Y,8,8000,2035,0,N,02,F,6,347.15
02,           1834,1,3,4,NSPCY,0,01,122,03110,'NORTH FORK ANCHOR RIVER',,'DOROTHY DRIVE','MILE POINT 0.1',99.99,0.193,0,,,59481300,151411000,199,3,02,02,09,1987,1,0,10,2018,2,6.1,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,10,0,00,1,0,5.4,22.3,22.6,0,0,5.5,6.1,99.99,N,0,N,99.9,0,6,6,5,5,N,2,39.4,2,17.1,5,4,N,4,6,6,,,0,819,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,3,,0,0,0,8,7,0,0,1,0,1,Y,3,12,2035,0,N,02,F,5,137.86
02,           1835,1,4,2,NSP00,0,01,070,41500,'UNNAMED CREEK',,'IRR:KOLGNK DUMP RD','KOLIGANEK',99.99,0,0,,,59430846,157183392,199,3,04,04,08,1980,1,0,10,2018,2,3.4,0,0,0,1,0,0,0,5,0,0,0,P,1,5,7,02,0,00,1,0,4.3,11.9,12.5,0,0,4.3,4.6,99.99,N,0,N,99.9,0,5,6,4,6,N,1,2.7,1,2.1,3,6,N,0,7,4,,,0,920,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,3,T,0,1,1986,8,7,0,0,1,0,1,Y,3,12,2035,0,N,02,P,4,57.5
02,           1838,1,5,8,NSP00,0,01,122,68560,'LOST CREEK',,'FOREST ROAD','MILE POINT 0.1',99.99,0.198,0,,,60113500,149223400,199,3,02,02,09,1986,1,0,487,2018,3,7.3,0,0,0,1,0,0,0,5,0,0,0,A,1,5,7,02,0,00,3,0,5.5,7,21.3,0,0,5.5,6.1,99.99,N,0,N,0,0,6,5,5,6,N,2,42.5,2,30.7,5,2,N,5,8,5,,,0,819,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,3,,0,0,0,8,7,0,0,1,0,1,Y,U,584,2035,0,N,02,F,5,129.93
02,           1840,1,5,0,00000,0,03,130,38970,'WEST FK KETCHIKAN CR',,'VALLEY FORGE DR','MILE POINT 0.1',99.99,0.014,0,,,55204848,131381644,199,3,04,04,19,1970,2,0,100,2018,5,8.8,0,0,0,0,0,0,0,5,0,0,0,A,5,5,7,02,0,00,1,0,8.8,15.2,15.5,0,1.7,8.8,11,99.99,N,0,N,99.9,0,7,7,5,8,N,1,50.7,1,28.4,5,7,N,5,7,5,,,,619,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,2,,0,0,0,8,6,0,9,1,0,1,Y,U,110,2035,,N,02,F,5,170.5
02,           1841,1,5,0,00000,0,03,130,38970,'SAYLES/GORGE VIADUCT',,'SAYLES/GORGE ST','MILE POINT 0.1',99.99,0.069,0,,,55204632,131393384,2,3,04,04,19,1960,1,0,40,2018,0,5.5,0,0,0,0,0,0,0,5,0,0,0,P,5,0,7,02,0,00,11,0,5.3,4.9,38.7,0,0,5.3,5.8,99.99,N,0,N,99.9,0,4,5,3,N,N,1,41.8,1,19.2,3,3,N,5,N,2,,,0,619,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,3,T,0,0,0,2,1,0,0,1,0,,Y,N,50,2035,0,N,02,P,3,224.46
02,           1844,1,4,4,NSP00,0,02,290,37430,'KALTAG RIVER',,'IRR: VILLAGE ROAD','KALTAG',99.99,0,0,,,64195917,158441473,199,3,02,02,09,2004,1,0,30,2018,9,8.2,0,0,0,1,0,0,0,5,0,0,0,A,1,5,3,10,0,00,1,0,5.5,48.6,49.7,0,0,5.5,5.5,99.99,N,0,N,99.9,0,8,8,5,3,N,A,80.1,A,40.8,5,4,N,5,8,6,,,0,720,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,3,,0,1,0,5,9,3,0,1,0,1,Y,5,36,2035,0,N,02,F,5,273.35
02,           1845,1,3,1,FU551,0,01,020,03000,'DRIFTWOOD BAY DR. UC',,'EAGLE RIVER LOOP','MILE POINT 2.4',5.43,3.83,0,,,61181151,149322068,16,3,01,01,16,1992,5,2,11708,2018,9,26.8,3,0,0,1,1,1,0,5,N,0,0,A,1,1,5,04,0,00,1,0,20.7,33.8,34.3,0,0,26.2,29.3,99.99,H,5.11,H,3.7,30.4,8,8,7,N,N,1,99.9,1,41.6,7,9,8,5,N,8,,,0,620,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,9,6,0,1,10,1,,Y,N,17000,2035,0,N,02,G,7,1004.99
02,           1861,1,1,1,00A31,0,01,020,03000,'CAMPBELL CREEK - SB',,'SEWARD HIGHWAY','MILE POINT 123.8',5.11,199.194,1,0013000000,0,61103144,149513204,2,3,01,01,11,2013,4,0,23885,2018,A,20.7,0,0,0,1,1,1,1,5,0,0,0,A,1,5,5,04,0,00,1,0,7.4,43.3,44.5,0,0,20.7,21.5,99.99,N,3.05,N,99.9,0,9,9,9,8,N,1,87.7,1,40.4,9,6,N,5,8,8,,,0,619,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,1,L,1,,1,0,0,1,6,2,8,17,1,1,Y,8,30000,2035,0,N,02,G,9,956.75
02,           1863,1,3,1,00093,0,03,110,36400,'LEMON CREEK - S.B.',,'EGAN DRIVE','MILE POINT 38.0',5.48,61.142,1,0029600000,0,58210216,134302952,2,3,01,01,14,1973,2,0,23595,2018,5,13.7,0,0,0,1,1,1,0,5,0,0,0,A,1,5,5,04,0,00,3,0,7.2,18.3,55.2,0,0,12.2,13,99.99,N,0,N,99.9,0,8,7,5,8,N,1,63.9,1,29.4,5,7,N,5,8,8,,,0,619,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,L,1,,1,0,0,1,6,0,0,5,0,1,Y,8,25000,2035,0,N,02,F,5,717.6
02,           1864,1,1,1,00A16,0,01,020,03000,'EKLUTNA RIVER - S.B.',,'GLENN HIGHWAY','MILE POINT 24.1',4.98,38.785,1,0013000000,0,61270252,149223072,199,3,01,01,01,1977,2,0,33043,2018,5,12.2,0,10,0,0,1,1,0,5,0,0,0,A,1,5,5,04,0,00,1,0,7.3,31.1,32.3,0,0,11,12.1,99.99,N,0,N,99.9,0,6,7,6,7,N,1,74.8,1,28.4,6,5,N,5,8,8,,,0,719,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,1,L,1,,1,0,0,9,6,2,0,17,1,1,Y,8,35000,2035,0,N,02,F,6,390.83
02,           1865,1,1,1,00A16,0,01,020,03000,'GLENN HWY OVERHEAD SB',,'GLENN HIGHWAY','MILE POINT 25.3',4.98,40.627,1,0013000000,0,61274200,149205800,8,3,01,01,01,1977,2,0,33708,2018,5,11.3,0,46,0,0,1,1,N,5,N,0,0,A,1,2,3,02,0,00,3,0,7.3,19.2,51.5,0.2,0.2,11,11.3,99.99,R,6.91,R,3.7,30.4,6,7,6,N,N,1,99.2,1,36.7,6,5,5,5,N,7,,,0,719,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,1,L,1,,1,0,0,1,6,2,0,17,1,,Y,N,35000,2035,0,N,02,F,6,581.95
02,           1866,1,1,1,00A24,0,02,090,55910,'CHENA FLOOD CHANL - S.B.',,'RICHARDSON HIGHWAY','MILE POINT 346.8',5.46,558.072,1,0018000000,0,64433172,147151891,199,3,01,01,01,1977,2,0,7977,2018,6,12.2,0,0,0,0,0,1,0,5,0,0,0,A,1,9,5,04,0,00,14,0,7.3,21.3,299.3,0,0,10.1,11,99.99,N,0,N,99.9,0,7,7,7,9,N,1,51.2,1,22,5,4,N,5,8,8,,,0,720,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,1,L,1,,1,0,0,9,6,2,8,7,1,1,Y,5,9000,2035,0,N,02,G,7,3292.3
02,           1867,1,1,1,00A16,0,01,020,03000,'PETERS CREEK U.C. - S.B.',,'GLENN HIGHWAY','MILE POINT 20.4',4.98,32.843,1,0013000000,0,61243492,149263264,2,3,01,01,11,1981,2,3,35208,2018,5,11,0,0,0,0,1,1,0,5,N,0,0,A,5,1,5,04,0,00,1,0,7.3,35.2,36.6,0,0,11,11.8,99.99,H,5.08,H,3,0,6,7,7,N,N,1,66.6,1,30.7,7,5,6,5,N,9,,,0,719,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,1,L,1,,1,0,0,1,6,0,0,17,1,,Y,N,40000,2035,0,N,02,F,6,431.88
02,           1868,1,1,1,00A16,0,01,020,03000,'EDMONDS LAKE U.C. - S.B.',,'GLENN HIGHWAY','MILE POINT 22.7',4.98,36.447,1,0013000000,0,61260700,149240700,16,3,01,01,01,1977,2,2,33043,2018,5,13.4,0,0,0,0,1,1,0,5,N,0,0,A,5,1,5,04,0,00,1,0,7.3,30.9,32.3,0,0,11,11.8,99.99,H,4.6,H,4.3,0,6,6,6,N,N,1,72.3,1,31.4,6,5,6,5,N,8,,,0,719,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,1,L,1,,1,0,0,9,6,2,0,17,1,,Y,N,34000,2035,0,N,02,F,6,381.14
02,           1869,1,1,1,00A16,0,01,020,03000,'SOUTH BIRCHWOOD UC - SB',,'GLENN HIGHWAY','MILE POINT 16.0',4.98,25.704,1,0013000000,0,61220001,149320565,2,3,01,01,11,1980,2,3,38286,2018,5,11,0,8,0,0,1,1,0,5,N,0,0,A,5,1,5,04,0,00,1,0,7.3,36.6,38,0,0,11,11.8,99.99,H,5.92,H,2.4,30.4,6,7,7,N,N,1,83.1,1,45.5,7,5,4,5,N,9,,,0,719,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,1,L,1,,1,0,0,9,6,2,0,17,1,1,Y,N,40000,2035,0,N,02,F,6,448.4
02,           1873,1,3,1,NSP00,0,01,122,38090,'CROOKED CREEK',,'RUNNING WATER AVE','MILE POINT 0.3',99.99,0.486,0,,,60154900,151162800,199,3,02,02,09,2006,2,0,50,2018,5,6.1,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,02,0,00,1,0,6.1,11.9,15.2,0,0,7.2,8.5,99.99,N,0,N,99.9,0,6,5,5,7,N,1,29.8,1,13.7,4,5,N,5,5,6,,,0,819,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,1,0,0,1,0,1,Y,3,60,2035,0,N,02,F,5,129.2
02,           1877,1,8,0,NSP00,0,01,122,54480,'NINILCHIK RIV BRODY LN',,'BRODY LANE','MILE POINT 0.5',99.99,0.843,0,,,60015400,151354200,199,3,02,02,09,2003,1,0,50,2018,5,6.1,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,00,3,00,1,2,6,22.6,27.1,0,0,5.5,5.5,99.99,N,0,N,99.9,0,7,7,7,8,N,2,48.6,2,35.7,7,4,N,5,4,6,,,,819,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,3,,0,0,0,5,6,2,0,1,0,1,Y,3,70,2035,0,N,02,G,7,149.05
02,           1878,1,1,1,00A45,0,02,090,24230,'PARKS/CHENA RIDGE SB',,'PARKS HIGHWAY','MILE POINT 318.6',99.99,512.627,1,0000170000,0,64505441,147515031,2,3,01,01,11,1997,2,5,9760,2018,9,11,0,0,0,1,1,1,1,5,N,0,0,A,1,1,5,04,0,00,1,0,8.5,32.2,32.6,0,0,10.8,12,99.99,H,5.08,H,3.7,0,8,7,6,N,N,1,80.1,1,36.9,6,4,6,5,N,8,,,0,720,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,1,R,1,,1,0,0,9,6,2,1,8,1,,Y,N,12000,2035,0,N,02,F,6,391.2
02,           1879,1,1,1,00A45,0,02,090,24230,'PARKS/CHENA RIDGE NB',,'PARKS HIGHWAY','MILE POINT 318.5',99.99,512.624,1,0000170000,0,64505406,147515170,2,3,01,01,11,1997,2,5,10252,2018,9,11,0,0,0,1,1,1,1,5,N,0,0,A,1,1,5,04,0,00,1,0,8.5,32.2,32.6,0,0,10.8,12,99.99,H,4.95,H,3.7,0,8,7,6,N,N,1,80.1,1,36.9,6,4,6,5,N,8,,,0,720,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,1,L,1,,1,0,0,9,6,2,1,4,1,,Y,N,12000,2035,0,N,02,F,6,391.2
02,           1883,1,3,1,0S576,0,01,020,03000,'OLD GLENN OVERCROSSING',,'OLD GLENN  PALMER','MILE POINT 0.2',99.99,0.359,0,,,61282600,149154600,2,3,01,01,07,1994,2,4,904,2018,5,12.2,0,30,0,1,1,1,N,5,N,0,0,A,1,1,5,04,0,00,2,0,7.6,32.3,62.4,0,0,12.2,12.9,99.99,H,5.61,H,4.6,5.8,6,7,6,N,N,1,95.3,1,37.8,6,8,6,5,N,6,,,0,719,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,9,6,2,1,5,0,,Y,N,2000,2035,0,N,02,F,6,804.96
02,           1884,1,3,1,0S576,0,01,020,03000,'OLD GLENN HWY OVERHEAD',,'OLD GLENN  PALMER','MILE POINT 0.5',99.99,0.845,0,,,61281903,149151990,53,3,01,01,07,1994,2,0,2445,2018,5,12.2,0,27,0,1,1,1,0,5,N,0,0,A,1,2,5,04,0,00,1,0,7.6,38.4,40.3,0,0,12.2,13.1,99.99,R,7.32,R,6.1,30.4,8,7,7,N,N,1,98.8,1,49.4,7,6,8,5,N,6,,,0,620,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,9,6,8,1,8,0,,Y,N,3000,2035,0,N,02,G,7,527.93
